Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Region,Country,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percentage,Total_Sales,Profit_Margin_Pct,Profit_Value
ORD-001320,2024-11-16,CUST-00278,Ravi Santos,28,Male,Europe,Spain,Sports & Outdoors,Spalding NBA Basketball,2,44.34,7.0,82.47,24.6,20.29
ORD-001321,2024-11-16,CUST-00889,Lucas Kim,33,Male,Europe,Germany,Clothing,Zara Wool Coat,2,140.31,39.0,171.18,50.8,86.96
ORD-001322,2024-11-16,CUST-01017,Ahmed Green,29,Female,Latin America,Argentina,Home & Kitchen,LED Desk Lamp with USB,3,55.03,5.0,156.84,30.4,47.68
ORD-001323,2024-11-16,CUST-01211,Charlotte Rossi,36,Female,North America,Mexico,Clothing,Uniqlo Down Jacket,1,117.89,22.0,91.95,44.8,41.19
ORD-001324,2024-11-16,CUST-01342,Richard Nelson,18,Female,North America,Mexico,Home & Kitchen,Bamboo Cutting Board Set,1,40.32,26.0,29.84,30.6,9.13
ORD-001325,2024-11-16,CUST-00881,Ravi Nelson,41,Male,Asia Pacific,Japan,Home & Kitchen,KitchenAid Stand Mixer,1,393.0,21.0,310.47,34.6,107.42
ORD-001326,2024-11-16,CUST-01329,Linda Williams,43,Male,Europe,Germany,Electronics,Sony PlayStation 5,2,517.91,4.0,994.39,8.7,86.51
ORD-001327,2024-11-16,CUST-00172,Ethan Brown,42,Female,North America,Mexico,Clothing,Adidas Ultraboost Shoes,3,162.06,33.0,325.74,40.4,131.6
ORD-001328,2024-11-17,CUST-01645,Robert Khan,43,Male,Latin America,Colombia,Electronics,Apple Watch Series 9,2,405.73,0.0,811.46,10.6,86.01
ORD-001329,2024-11-17,CUST-00265,Jessica Walker,34,Male,Latin America,Brazil,Electronics,Bose SoundLink Speaker,1,194.29,34.0,128.23,18.7,23.98
ORD-001330,2024-11-17,CUST-01765,Jessica Green,33,Female,Asia Pacific,Japan,Sports & Outdoors,Resistance Bands Set,3,38.71,0.0,116.13,35.7,41.46
ORD-001331,2024-11-17,CUST-00943,Thomas White,22,Male,Europe,Netherlands,Electronics,Samsung Galaxy S24,1,905.31,1.0,896.26,17.4,155.95
ORD-001332,2024-11-17,CUST-01748,Thomas Davis,42,Male,Middle East,UAE,Clothing,Nike Air Max 270,3,122.31,0.0,366.93,49.2,180.53
ORD-001333,2024-11-17,CUST-00601,Karen Garcia,31,Male,Latin America,Colombia,Electronics,USB-C Hub 7-in-1,1,60.15,0.0,60.15,18.3,11.01
ORD-001334,2024-11-17,CUST-00969,Robert Garcia,22,Female,Middle East,Qatar,Sports & Outdoors,Spalding NBA Basketball,1,50.6,34.0,33.4,22.5,7.51
ORD-001335,2024-11-18,CUST-00251,Rafael Adams,42,Male,Latin America,Brazil,Beauty & Personal Care,Tatcha Rice Wash Cleanser,5,47.07,0.0,235.35,42.6,100.26
ORD-001336,2024-11-18,CUST-00812,Wei Schmidt,60,Male,Europe,Germany,Home & Kitchen,Ninja Air Fryer XL,3,127.85,23.0,295.33,29.8,88.01
ORD-001337,2024-11-18,CUST-01346,Ahmed Flores,18,Male,Latin America,Brazil,Beauty & Personal Care,Neutrogena SPF 50 Sunscreen,2,17.62,0.0,35.24,38.0,13.39
ORD-001338,2024-11-18,CUST-01674,Olivia Jackson,21,Female,Latin America,Brazil,Sports & Outdoors,Peloton Bike+,3,2267.22,20.0,5441.33,30.0,1632.4
ORD-001339,2024-11-18,CUST-00340,Noah Baker,48,Female,North America,Mexico,Sports & Outdoors,TRX Suspension Trainer,1,185.89,16.0,156.15,31.8,49.66
ORD-001340,2024-11-18,CUST-01403,Wei Chen,18,Female,Asia Pacific,Australia,Clothing,Nike Air Max 270,2,105.81,0.0,211.62,31.8,67.3
ORD-001341,2024-11-18,CUST-01259,Sarah Müller,60,Male,Middle East,Qatar,Home & Kitchen,Cuisinart 12-Piece Cookware Set,1,245.21,35.0,159.39,29.9,47.66
ORD-001342,2024-11-18,CUST-00214,Jennifer Lopez,25,Female,Middle East,Qatar,Clothing,Uniqlo Down Jacket,3,110.54,8.0,305.09,40.4,123.26
ORD-001343,2024-11-19,CUST-00260,Patricia Anderson,34,Male,Latin America,Colombia,Electronics,iPad Pro 11-inch,2,820.9,0.0,1641.8,12.8,210.15
ORD-001344,2024-11-19,CUST-00094,Barbara Johnson,37,Male,Asia Pacific,Australia,Home & Kitchen,Bamboo Cutting Board Set,1,31.29,0.0,31.29,20.9,6.54
ORD-001345,2024-11-19,CUST-01135,Laila White,33,Male,North America,Canada,Beauty & Personal Care,Moroccanoil Hair Oil,2,26.66,3.0,51.72,44.9,23.22
ORD-001346,2024-11-19,CUST-00377,Lucas Green,18,Female,North America,USA,Home & Kitchen,KitchenAid Stand Mixer,1,374.11,0.0,374.11,29.0,108.49
ORD-001347,2024-11-19,CUST-00449,Wei Fernandez,42,Female,North America,Mexico,Electronics,iPhone 15 Pro,1,1171.79,11.0,1042.89,8.9,92.82
ORD-001348,2024-11-19,CUST-01242,Priya Flores,42,Female,North America,Mexico,Beauty & Personal Care,Fenty Beauty Foundation,2,40.36,1.0,79.91,46.6,37.24
ORD-001349,2024-11-19,CUST-01614,Mary Schmidt,32,Male,Latin America,Argentina,Electronics,GoPro Hero 12,2,369.51,25.0,554.26,14.9,82.58
ORD-001350,2024-11-19,CUST-01135,Laila White,33,Male,North America,Canada,Home & Kitchen,Philips Hue Smart Bulb Set,3,81.54,35.0,159.0,24.6,39.11
ORD-001351,2024-11-19,CUST-01318,Michael Taylor,21,Male,Europe,France,Beauty & Personal Care,Oral-B Electric Toothbrush Pro,2,72.99,13.0,127.0,36.7,46.61
ORD-001352,2024-11-19,CUST-01311,William Allen,42,Male,North America,Mexico,Clothing,Puma Running Shorts,1,36.08,2.0,35.36,52.4,18.53
ORD-001353,2024-11-20,CUST-00509,Ethan Scott,28,Female,Middle East,UAE,Home & Kitchen,LED Desk Lamp with USB,1,47.18,0.0,47.18,22.5,10.62
ORD-001354,2024-11-20,CUST-00333,Ava Allen,18,Female,Middle East,Qatar,Home & Kitchen,Cuisinart 12-Piece Cookware Set,3,206.57,33.0,415.21,23.0,95.5
ORD-001355,2024-11-20,CUST-00280,Yuki Hall,51,Female,Latin America,Argentina,Beauty & Personal Care,The Ordinary Serum Set,2,24.28,25.0,36.42,45.5,16.57
ORD-001356,2024-11-20,CUST-00481,Wei Wang,22,Male,Middle East,Saudi Arabia,Clothing,Adidas Ultraboost Shoes,4,157.05,0.0,628.2,54.5,342.37
ORD-001357,2024-11-21,CUST-01266,Linda Young,47,Male,Europe,France,Beauty & Personal Care,Oral-B Electric Toothbrush Pro,5,80.92,0.0,404.6,43.0,173.98
ORD-001358,2024-11-21,CUST-01038,Emma Roberts,45,Female,Latin America,Argentina,Home & Kitchen,Smart Thermostat Google Nest,2,133.41,0.0,266.82,22.8,60.83
ORD-001359,2024-11-21,CUST-00832,Oliver Schmidt,27,Male,Latin America,Argentina,Clothing,North Face Fleece Jacket,4,103.35,32.0,281.11,36.7,103.17
ORD-001360,2024-11-21,CUST-01708,Oliver Young,29,Male,North America,Canada,Clothing,Puma Running Shorts,3,39.51,45.0,65.19,39.3,25.62
ORD-001361,2024-11-21,CUST-01016,Richard Patel,19,Female,Asia Pacific,South Korea,Sports & Outdoors,Resistance Bands Set,2,34.09,33.0,45.68,30.9,14.12
ORD-001362,2024-11-22,CUST-01492,John Adams,47,Male,North America,USA,Electronics,Bose SoundLink Speaker,1,159.74,0.0,159.74,10.0,15.97
ORD-001363,2024-11-22,CUST-01370,Aiden King,23,Male,North America,USA,Electronics,Dell XPS 15 Laptop,1,1143.61,1.0,1132.17,15.1,170.96
ORD-001364,2024-11-22,CUST-01792,Robert Allen,41,Female,Middle East,Qatar,Beauty & Personal Care,Charlotte Tilbury Lipstick,3,32.35,0.0,97.05,59.6,57.84
ORD-001365,2024-11-22,CUST-01159,Karen Mitchell,26,Female,Europe,Germany,Home & Kitchen,KitchenAid Stand Mixer,2,403.65,32.0,548.96,25.6,140.53
ORD-001366,2024-11-22,CUST-00239,Emma Ahmed,35,Male,Middle East,UAE,Electronics,"LG OLED 55"" TV",2,1649.02,26.0,2440.55,16.1,392.93
ORD-001367,2024-11-22,CUST-00390,Ana Patel,53,Female,Latin America,Colombia,Clothing,Uniqlo Down Jacket,4,127.54,8.0,469.35,33.6,157.7
ORD-001368,2024-11-22,CUST-00037,Zara Roberts,24,Male,North America,Canada,Electronics,USB-C Hub 7-in-1,2,78.23,0.0,156.46,8.4,13.14
ORD-001369,2024-11-22,CUST-00155,Fatima Jones,50,Male,Europe,Germany,Electronics,Canon EOS R50 Camera,2,762.37,11.0,1357.02,11.0,149.27
ORD-001370,2024-11-22,CUST-01392,Susan Smith,37,Female,North America,Canada,Sports & Outdoors,TRX Suspension Trainer,2,204.3,0.0,408.6,36.1,147.5
ORD-001371,2024-11-23,CUST-00714,Lucas Lopez,22,Male,Latin America,Argentina,Beauty & Personal Care,Fenty Beauty Foundation,3,38.31,15.0,97.69,35.4,34.58
ORD-001372,2024-11-23,CUST-01682,Mary Roberts,36,Female,North America,USA,Home & Kitchen,Instant Pot Duo 7-in-1,1,82.03,29.0,58.24,27.0,15.72
ORD-001373,2024-11-23,CUST-00322,Ava Adams,32,Male,Latin America,Colombia,Clothing,North Face Fleece Jacket,2,125.25,34.0,165.33,44.8,74.07
ORD-001374,2024-11-23,CUST-00457,Olivia Kim,40,Male,Latin America,Argentina,Electronics,Apple Watch Series 9,1,426.82,34.0,281.7,11.1,31.27
ORD-001375,2024-11-23,CUST-01167,Wei King,18,Female,Latin America,Colombia,Electronics,Bose SoundLink Speaker,2,161.64,5.0,307.12,10.4,31.94
ORD-001376,2024-11-24,CUST-00006,Liam Young,44,Female,Europe,Netherlands,Electronics,iPad Pro 11-inch,2,796.0,0.0,1592.0,10.1,160.79
ORD-001377,2024-11-24,CUST-00839,Thomas Mitchell,33,Female,Middle East,UAE,Electronics,Dell XPS 15 Laptop,1,1418.67,0.0,1418.67,16.9,239.76
ORD-001378,2024-11-24,CUST-01399,Barbara Fernandez,47,Female,Middle East,Qatar,Clothing,Zara Wool Coat,3,199.49,0.0,598.47,31.7,189.71
ORD-001379,2024-11-24,CUST-01745,David Thompson,33,Female,Asia Pacific,Singapore,Clothing,Converse Chuck Taylor All Star,4,55.17,18.0,180.96,43.7,79.08
ORD-001380,2024-11-24,CUST-00862,Hana Roberts,42,Female,North America,Mexico,Home & Kitchen,Roomba i7+ Robot Vacuum,1,602.32,0.0,602.32,37.0,222.86
ORD-001381,2024-11-24,CUST-00010,Ana Jones,18,Male,Latin America,Argentina,Sports & Outdoors,Trek FX3 Bicycle,3,792.39,0.0,2377.17,29.7,706.02
ORD-001382,2024-11-24,CUST-01522,Ravi Singh,32,Female,Asia Pacific,South Korea,Home & Kitchen,IKEA KALLAX Shelf Unit,1,153.15,38.0,94.95,25.7,24.4
ORD-001383,2024-11-24,CUST-01291,Linda Green,26,Male,North America,Canada,Electronics,"LG OLED 55"" TV",2,1803.22,0.0,3606.44,14.7,530.15
ORD-001384,2024-11-25,CUST-00741,Ethan Lopez,39,Female,Asia Pacific,Australia,Clothing,Zara Wool Coat,3,145.28,3.0,422.76,47.0,198.7
ORD-001385,2024-11-25,CUST-00908,Isabella Wilson,35,Male,Asia Pacific,South Korea,Home & Kitchen,Weighted Blanket 15lbs,3,94.27,6.0,265.84,29.4,78.16
ORD-001386,2024-11-25,CUST-01422,Charlotte Nelson,41,Male,Asia Pacific,South Korea,Electronics,Kindle Paperwhite,2,123.73,0.0,247.46,9.7,24.0
ORD-001387,2024-11-25,CUST-00883,Ava Adams,34,Female,Europe,Spain,Clothing,North Face Fleece Jacket,2,131.84,43.0,150.3,38.1,57.26
ORD-001388,2024-11-25,CUST-00512,Karen Nguyen,28,Female,North America,USA,Clothing,Nike Air Max 270,4,116.19,28.0,334.63,43.4,145.23
ORD-001389,2024-11-25,CUST-00448,Karen Jackson,28,Male,Middle East,Saudi Arabia,Beauty & Personal Care,Moroccanoil Hair Oil,5,43.0,0.0,215.0,43.7,93.95
ORD-001390,2024-11-25,CUST-00764,Aiden Müller,52,Female,North America,Mexico,Home & Kitchen,Nespresso Vertuo Coffee Machine,1,219.55,14.0,188.81,20.3,38.33
ORD-001391,2024-11-25,CUST-01616,Harry Davis,40,Female,Asia Pacific,India,Clothing,Adidas Ultraboost Shoes,2,178.67,11.0,318.03,52.5,166.97
ORD-001392,2024-11-25,CUST-00919,David Scott,27,Male,Middle East,Saudi Arabia,Clothing,Levi's 501 Jeans,4,82.24,30.0,230.27,47.4,109.15
ORD-001393,2024-11-25,CUST-01256,Charlotte Kim,42,Male,Middle East,UAE,Beauty & Personal Care,Bath & Body Works Candle Set,1,44.56,34.0,29.41,57.0,16.76
ORD-001394,2024-11-25,CUST-00650,Karen Scott,34,Male,Middle East,UAE,Home & Kitchen,Instant Pot Duo 7-in-1,2,108.0,30.0,151.2,27.0,40.82
ORD-001395,2024-11-25,CUST-00823,James Rossi,45,Male,Asia Pacific,South Korea,Sports & Outdoors,Peloton Bike+,1,2479.8,11.0,2207.02,27.1,598.1
ORD-001396,2024-11-25,CUST-00868,James Hall,32,Male,Asia Pacific,Singapore,Clothing,Adidas Ultraboost Shoes,1,157.95,46.0,85.29,37.9,32.32
ORD-001397,2024-11-25,CUST-01586,Robert Wright,22,Female,Middle East,UAE,Sports & Outdoors,Wilson Tennis Racket Pro,3,165.45,27.0,362.34,29.3,106.17
ORD-001398,2024-11-26,CUST-00370,Emma Schmidt,29,Male,Asia Pacific,South Korea,Electronics,"LG OLED 55"" TV",1,1442.8,0.0,1442.8,11.2,161.59
ORD-001399,2024-11-26,CUST-00957,Harry Miller,30,Male,Europe,Spain,Electronics,Canon EOS R50 Camera,1,669.18,36.0,428.28,11.9,50.97
ORD-001400,2024-11-26,CUST-01209,Ahmed Lopez,36,Female,Latin America,Colombia,Clothing,North Face Fleece Jacket,3,139.5,0.0,418.5,35.8,149.82
ORD-001401,2024-11-26,CUST-01592,Linda Wright,44,Male,Latin America,Argentina,Electronics,Ring Video Doorbell,1,144.1,0.0,144.1,14.9,21.47
ORD-001402,2024-11-26,CUST-01588,Ahmed Nguyen,25,Female,Middle East,Saudi Arabia,Home & Kitchen,Philips Hue Smart Bulb Set,3,81.81,17.0,203.71,38.7,78.84
ORD-001403,2024-11-27,CUST-01466,Laila Wilson,34,Female,Asia Pacific,Singapore,Sports & Outdoors,Speedo Swim Goggles,1,19.58,0.0,19.58,23.4,4.58
ORD-001404,2024-11-27,CUST-00586,Priya Santos,27,Female,Asia Pacific,Australia,Beauty & Personal Care,Neutrogena SPF 50 Sunscreen,2,19.38,21.0,30.62,36.7,11.24
ORD-001405,2024-11-27,CUST-01234,Carlos Thomas,37,Male,Latin America,Brazil,Beauty & Personal Care,Philips Norelco Shaver,1,144.1,0.0,144.1,56.5,81.42
ORD-001406,2024-11-27,CUST-01056,Liam Garcia,40,Male,Middle East,UAE,Clothing,Levi's 501 Jeans,2,85.22,3.0,165.33,48.5,80.19
ORD-001407,2024-11-27,CUST-00527,Michael Fernandez,42,Male,Latin America,Colombia,Clothing,Calvin Klein Underwear Set,4,45.94,0.0,183.76,41.5,76.26
ORD-001408,2024-11-27,CUST-01785,Chen Martin,33,Male,Europe,Italy,Clothing,Gucci Belt,3,421.87,0.0,1265.61,50.6,640.4
ORD-001409,2024-11-27,CUST-00974,Michael Miller,48,Female,Europe,Germany,Clothing,North Face Fleece Jacket,3,137.53,47.0,218.67,34.8,76.1
ORD-001410,2024-11-28,CUST-00693,Amelia Young,36,Male,Middle East,Saudi Arabia,Home & Kitchen,LED Desk Lamp with USB,3,39.44,0.0,118.32,28.0,33.13
ORD-001411,2024-11-28,CUST-00946,Wei Hall,66,Female,North America,Canada,Clothing,Under Armour Sports Bra,3,35.63,0.0,106.89,34.9,37.3
ORD-001412,2024-11-28,CUST-01030,Harry Wright,35,Female,North America,Canada,Electronics,Bose SoundLink Speaker,1,201.9,32.0,137.29,8.1,11.12
ORD-001413,2024-11-28,CUST-01248,Noah Mitchell,35,Male,Middle East,UAE,Home & Kitchen,Instant Pot Duo 7-in-1,2,117.95,20.0,188.72,32.4,61.15
ORD-001414,2024-11-28,CUST-00584,Aiden Jones,46,Male,North America,Canada,Sports & Outdoors,Speedo Swim Goggles,2,20.62,8.0,37.94,28.5,10.81
ORD-001415,2024-11-28,CUST-01140,Richard Allen,37,Male,Latin America,Brazil,Electronics,Samsung Galaxy S24,2,916.86,0.0,1833.72,19.3,353.91
ORD-001416,2024-11-28,CUST-00478,Layla Williams,52,Male,Middle East,UAE,Home & Kitchen,Nespresso Vertuo Coffee Machine,1,208.74,0.0,208.74,31.3,65.34
ORD-001417,2024-11-28,CUST-01477,Ethan Lopez,45,Male,Europe,Italy,Home & Kitchen,Roomba i7+ Robot Vacuum,1,613.08,24.0,465.94,24.0,111.83
ORD-001418,2024-11-28,CUST-01284,Ethan Jackson,37,Female,Latin America,Colombia,Sports & Outdoors,Peloton Bike+,1,2206.88,0.0,2206.88,36.0,794.48
ORD-001419,2024-12-01,CUST-00370,Emma Schmidt,29,Male,Asia Pacific,South Korea,Home & Kitchen,Smart Thermostat Google Nest,3,141.44,0.0,424.32,25.7,109.05
ORD-001420,2024-12-01,CUST-00562,Oliver White,56,Male,Middle East,UAE,Clothing,Ray-Ban Aviator Sunglasses,4,137.93,5.0,524.13,51.9,272.02
ORD-001421,2024-12-01,CUST-00456,Yuki Ali,40,Male,Latin America,Colombia,Beauty & Personal Care,The Ordinary Serum Set,2,30.52,32.0,41.51,54.5,22.62
ORD-001422,2024-12-01,CUST-00202,Mia Walker,28,Female,Middle East,Qatar,Electronics,Samsung Galaxy S24,1,944.28,18.0,774.31,11.0,85.17
ORD-001423,2024-12-01,CUST-00356,Emma Kim,52,Male,Latin America,Brazil,Beauty & Personal Care,La Mer Moisturizing Cream,4,228.91,0.0,915.64,41.0,375.41
ORD-001424,2024-12-01,CUST-00636,Charlotte Ali,34,Male,North America,USA,Home & Kitchen,Dyson V15 Vacuum,3,734.13,1.0,2180.37,30.2,658.47
ORD-001425,2024-12-01,CUST-01000,Susan Jackson,37,Female,North America,Mexico,Clothing,Nike Air Max 270,3,121.55,4.0,350.06,38.5,134.77
ORD-001426,2024-12-01,CUST-00581,Ana Miller,28,Male,Middle East,Qatar,Electronics,Kindle Paperwhite,1,103.2,0.0,103.2,14.1,14.55
ORD-001427,2024-12-01,CUST-01593,Linda Wright,39,Male,Asia Pacific,Japan,Electronics,Kindle Paperwhite,2,132.01,20.0,211.22,19.3,40.77
ORD-001428,2024-12-01,CUST-00354,Wei Garcia,57,Male,Asia Pacific,Singapore,Beauty & Personal Care,Charlotte Tilbury Lipstick,2,33.37,26.0,49.39,47.9,23.66
ORD-001429,2024-12-01,CUST-00114,William Green,43,Female,North America,USA,Electronics,Kindle Paperwhite,1,117.51,15.0,99.88,14.2,14.18
ORD-001430,2024-12-02,CUST-01615,Emma Anderson,28,Male,Asia Pacific,Singapore,Electronics,Canon EOS R50 Camera,2,679.67,15.0,1155.44,18.3,211.45
ORD-001431,2024-12-02,CUST-01732,Aiden Rossi,38,Female,Europe,Spain,Electronics,"LG OLED 55"" TV",1,1728.11,0.0,1728.11,8.6,148.62
ORD-001432,2024-12-02,CUST-01660,Emma Müller,32,Female,North America,USA,Home & Kitchen,Cuisinart 12-Piece Cookware Set,3,224.05,0.0,672.15,29.8,200.3
ORD-001433,2024-12-02,CUST-00639,Thomas Thomas,45,Female,North America,Mexico,Beauty & Personal Care,Fenty Beauty Foundation,2,43.63,40.0,52.36,41.4,21.68
ORD-001434,2024-12-02,CUST-00382,Fatima Lee,21,Female,Latin America,Brazil,Clothing,Timberland Boots,2,183.3,6.0,344.6,43.7,150.59
ORD-001435,2024-12-02,CUST-00015,Karen Wang,28,Female,Europe,Italy,Clothing,North Face Fleece Jacket,4,115.73,49.0,236.09,40.6,95.85
ORD-001436,2024-12-02,CUST-01250,Rafael Jackson,32,Female,Latin America,Brazil,Electronics,Ring Video Doorbell,2,124.78,15.0,212.13,16.4,34.79
ORD-001437,2024-12-02,CUST-00166,Aiden Carter,40,Male,Latin America,Brazil,Beauty & Personal Care,Olaplex No.3 Hair Perfector,3,35.64,28.0,76.98,45.2,34.79
ORD-001438,2024-12-02,CUST-01645,Robert Khan,43,Male,Latin America,Colombia,Home & Kitchen,Bamboo Cutting Board Set,2,29.56,0.0,59.12,34.0,20.1
ORD-001439,2024-12-02,CUST-01682,Mary Roberts,36,Female,North America,USA,Home & Kitchen,Ninja Air Fryer XL,2,137.23,28.0,197.61,33.5,66.2
ORD-001440,2024-12-02,CUST-00790,Fatima Kim,47,Male,Asia Pacific,Japan,Clothing,Puma Running Shorts,1,41.31,25.0,30.98,38.8,12.02
ORD-001441,2024-12-02,CUST-00244,Sophia Nguyen,41,Female,Middle East,Saudi Arabia,Clothing,Tommy Hilfiger Polo Shirt,3,63.42,34.0,125.57,36.9,46.34
ORD-001442,2024-12-02,CUST-01366,William Carter,44,Male,Asia Pacific,Australia,Clothing,Adidas Ultraboost Shoes,2,156.12,16.0,262.28,51.9,136.12
ORD-001443,2024-12-02,CUST-00554,Charles Williams,52,Male,Latin America,Brazil,Beauty & Personal Care,Olaplex No.3 Hair Perfector,4,38.0,0.0,152.0,38.3,58.22
ORD-001444,2024-12-03,CUST-00448,Karen Jackson,28,Male,Middle East,Saudi Arabia,Electronics,iPhone 15 Pro,2,985.45,2.0,1931.48,9.4,181.56
ORD-001445,2024-12-03,CUST-00254,Chen Singh,18,Male,Latin America,Colombia,Clothing,Uniqlo Down Jacket,1,86.19,38.0,53.44,48.1,25.7
ORD-001446,2024-12-03,CUST-00524,Oliver Scott,30,Female,Europe,Netherlands,Beauty & Personal Care,The Ordinary Serum Set,2,29.64,0.0,59.28,55.9,33.14
ORD-001447,2024-12-03,CUST-00584,Aiden Jones,46,Male,North America,Canada,Home & Kitchen,Air Purifier HEPA,1,211.23,4.0,202.78,23.1,46.84
ORD-001448,2024-12-03,CUST-00105,Joseph Scott,34,Male,North America,USA,Home & Kitchen,Air Purifier HEPA,3,193.89,13.0,506.05,22.4,113.36
ORD-001449,2024-12-03,CUST-01108,Zara Schmidt,34,Female,North America,USA,Home & Kitchen,LED Desk Lamp with USB,3,51.77,39.0,94.74,37.3,35.34
ORD-001450,2024-12-03,CUST-01472,Jennifer Wright,37,Male,Latin America,Argentina,Sports & Outdoors,TRX Suspension Trainer,1,176.29,10.0,158.66,30.4,48.23
ORD-001451,2024-12-04,CUST-00537,Fatima Taylor,28,Male,Europe,Spain,Electronics,Apple Watch Series 9,2,440.17,0.0,880.34,18.8,165.5
ORD-001452,2024-12-04,CUST-01708,Oliver Young,29,Male,North America,Canada,Electronics,"LG OLED 55"" TV",2,1465.6,19.0,2374.27,10.5,249.3
ORD-001453,2024-12-04,CUST-00120,Aiden Singh,20,Male,Europe,Germany,Electronics,Samsung Galaxy S24,2,1111.0,27.0,1622.06,17.4,282.24
ORD-001454,2024-12-04,CUST-01692,Yuki Martin,35,Female,Asia Pacific,India,Clothing,Puma Running Shorts,4,44.88,0.0,179.52,47.9,85.99
ORD-001455,2024-12-04,CUST-00036,Linda Martin,46,Female,Asia Pacific,Singapore,Sports & Outdoors,Foam Roller Set,2,29.3,0.0,58.6,18.6,10.9
ORD-001456,2024-12-04,CUST-01253,Riley Scott,31,Male,North America,Mexico,Clothing,Calvin Klein Underwear Set,1,45.14,10.0,40.63,32.0,13.0
ORD-001457,2024-12-05,CUST-00274,Sophia Walker,37,Male,Latin America,Argentina,Clothing,Nike Air Max 270,3,134.55,19.0,326.96,41.6,136.02
ORD-001458,2024-12-05,CUST-01683,Richard Wang,41,Female,Europe,France,Home & Kitchen,Roomba i7+ Robot Vacuum,3,598.24,33.0,1202.46,37.3,448.52
ORD-001459,2024-12-05,CUST-00046,Mia Martin,53,Female,Middle East,UAE,Beauty & Personal Care,Oral-B Electric Toothbrush Pro,3,85.62,0.0,256.86,54.6,140.25
ORD-001460,2024-12-05,CUST-00168,Olivia Nguyen,30,Female,Middle East,UAE,Clothing,Adidas Ultraboost Shoes,4,157.21,0.0,628.84,34.9,219.47
ORD-001461,2024-12-05,CUST-00122,Priya Taylor,36,Male,Europe,Spain,Beauty & Personal Care,Philips Norelco Shaver,5,91.19,38.0,282.69,49.7,140.5
ORD-001462,2024-12-05,CUST-01684,Richard Jackson,37,Male,Asia Pacific,Japan,Clothing,Nike Air Max 270,1,129.89,38.0,80.53,42.9,34.55
ORD-001463,2024-12-05,CUST-01275,James Roberts,24,Female,Asia Pacific,India,Electronics,Samsung Galaxy S24,2,843.19,34.0,1113.01,14.3,159.16
ORD-001464,2024-12-05,CUST-00223,Karen Williams,61,Female,Middle East,Qatar,Electronics,Samsung Galaxy S24,1,860.87,32.0,585.39,18.4,107.71
ORD-001465,2024-12-05,CUST-01429,Olivia Lopez,40,Male,Middle East,Saudi Arabia,Home & Kitchen,Air Purifier HEPA,3,168.04,0.0,504.12,20.4,102.84
ORD-001466,2024-12-05,CUST-01138,Lucas Roberts,31,Female,North America,Canada,Home & Kitchen,Ninja Air Fryer XL,1,118.76,3.0,115.2,23.9,27.53
ORD-001467,2024-12-06,CUST-00616,Sarah Nguyen,49,Female,Middle East,UAE,Beauty & Personal Care,Tatcha Rice Wash Cleanser,5,43.94,1.0,217.5,36.0,78.3
ORD-001468,2024-12-06,CUST-01482,Sarah Adams,43,Female,North America,USA,Electronics,"LG OLED 55"" TV",2,1545.22,0.0,3090.44,11.0,339.95
ORD-001469,2024-12-06,CUST-00347,Fatima Davis,47,Female,Middle East,Qatar,Clothing,Adidas Ultraboost Shoes,2,173.97,4.0,334.02,47.0,156.99
ORD-001470,2024-12-06,CUST-00368,Robert Müller,48,Female,Middle East,Saudi Arabia,Electronics,Canon EOS R50 Camera,2,633.08,17.0,1050.91,12.6,132.41
ORD-001471,2024-12-06,CUST-01346,Ahmed Flores,18,Male,Latin America,Brazil,Clothing,North Face Fleece Jacket,2,141.41,36.0,181.0,33.3,60.27
ORD-001472,2024-12-06,CUST-01621,Lisa Patel,18,Male,North America,USA,Beauty & Personal Care,Neutrogena SPF 50 Sunscreen,5,16.74,13.0,72.82,54.5,39.69
ORD-001473,2024-12-06,CUST-00912,Ethan Wright,18,Female,Europe,Netherlands,Home & Kitchen,Dyson V15 Vacuum,3,686.51,11.0,1832.98,20.5,375.76
ORD-001474,2024-12-06,CUST-01231,Wei Garcia,24,Male,Europe,UK,Electronics,Sony PlayStation 5,2,572.0,0.0,1144.0,19.1,218.5
ORD-001475,2024-12-06,CUST-00277,Barbara Thompson,28,Male,Europe,Germany,Home & Kitchen,Philips Hue Smart Bulb Set,3,82.18,0.0,246.54,22.4,55.22
ORD-001476,2024-12-06,CUST-01484,Sophia Singh,52,Female,Latin America,Argentina,Home & Kitchen,Philips Hue Smart Bulb Set,3,70.3,20.0,168.72,39.8,67.15
